Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Matthew Mastri,M,SBD,Raw,21.5,20-23,19-23,MR-O,81.8,83,215.0,125.0,237.5,577.5,3,393.1,388.86,374.31,80.53,Yes,USA,IL,USAPL,IPF,2019-04-06,USA,GA,,Georgia Spring Open,Yes
Liz Moon,F,SBD,Raw,37.5,35-39,24-39,FR-O,58.95,60,105.0,60.0,137.5,302.5,1,339.12,341.91,302.17,69.23,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Bianca Marks,F,SBD,Raw,40.5,40-44,40-49,FR-O,112.85,100+,105.0,65.0,115.0,285.0,1,232.96,230.52,195.99,49.41,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Bea Regganie,F,SBD,Raw,56.5,55-59,50-59,FR-O,65.25,67.5,75.0,50.0,120.0,245.0,1,258.0,256.3,226.21,52.44,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Phineas Mullen,M,SBD,Raw,13.5,13-15,14-18,MR-O,59.6,60,107.5,65.0,145.0,317.5,1,269.46,272.45,266.15,52.25,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Marco Mocchetti,M,SBD,Raw,31.5,24-34,24-39,MR-O,72.9,75,145.0,92.5,177.5,415.0,3,303.28,301.74,291.9,61.4,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Greyson Zumdahl,M,SBD,Raw,12.5,13-15,,MR-O,70.4,75,92.5,57.5,122.5,272.5,4,203.89,203.32,196.99,41.06,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Sebastian Sierotnik,M,SBD,Raw,36.5,35-39,24-39,MR-O,88.6,90,205.0,137.5,242.5,585.0,1,381.29,376.5,361.09,78.38,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Sam Sellers,M,SBD,Raw,17.5,18-19,14-18,MR-O,88.9,90,200.0,112.5,265.0,577.5,2,375.75,371.01,355.77,77.24,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Jacob Young #2,M,SBD,Raw,30.5,24-34,24-39,MR-O,85.4,90,187.5,132.5,227.5,547.5,3,363.85,359.49,345.35,74.71,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Eugene Villamater,M,SBD,Raw,27.5,24-34,24-39,MR-O,87.6,90,202.5,115.0,192.5,510.0,4,334.37,330.21,316.86,68.71,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Rowan Musick,M,SBD,Raw,20.5,20-23,19-23,MR-O,87.5,90,157.5,115.0,205.0,477.5,5,313.25,309.36,296.86,64.37,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Patrick Keavy,M,SBD,Raw,39.5,35-39,40-49,MR-O,91.8,100,232.5,117.5,275.0,625.0,1,400.17,395.08,378.33,82.28,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Michael Sbordone,M,SBD,Raw,29.5,24-34,24-39,MR-O,98.5,100,192.5,117.5,227.5,537.5,2,333.04,329.14,314.45,68.39,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Jason Overmyer,M,SBD,Raw,38.0,35-39,24-39,MR-O,100.0,100,172.5,125.0,232.5,530.0,3,326.22,322.55,308.07,66.95,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Ryan Escudero,M,SBD,Raw,20.5,20-23,19-23,MR-O,101.3,110,175.0,112.5,202.5,490.0,1,299.94,296.7,283.33,61.52,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Pietro Galante,M,SBD,Raw,21.5,20-23,19-23,MR-O,81.7,82.5,165.0,110.0,212.5,487.5,1,332.07,328.51,316.23,68.02,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Alex Southworth,M,SBD,Raw,17.5,18-19,14-18,MR-O,75.8,82.5,127.5,77.5,160.0,365.0,3,260.1,258.19,249.36,52.92,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Logan Fry,M,SBD,Raw,25.5,24-34,24-39,MR-O,75.2,82.5,102.5,62.5,137.5,302.5,4,216.65,215.15,207.86,44.04,Yes,USA,IL,USAPL,,2022-09-18,USA,IL,,Illinois Raw Novice,Yes
Candyce Jupiter,F,SBD,Raw,34.5,24-34,24-39,FR-O,86.4,90,120.0,67.5,155.0,342.5,1,311.02,301.3,262.84,63.99,Yes,USA,IL,USAPL,,2023-09-09,USA,IL,,McKendree University Bearcat Classic,Yes
Marco Mocchetti,M,SBD,Raw,32.5,24-34,24-39,MR-O,78.3,82.5,167.5,97.5,197.5,462.5,2,323.04,320.13,308.75,65.95,Yes,USA,IL,USAPL,,2023-09-09,USA,IL,,McKendree University Bearcat Classic,Yes
Mia Kerley,F,SBD,Raw,16.0,16-17,14-18,FR-O,79.0,82.5,92.5,57.5,122.5,272.5,1,258.39,251.11,220.37,52.79,Yes,USA,IL,USAPL,,2022-01-15,USA,MO,,Missouri Valley College Last Chance Qualifier,Yes
Amanda Sweeney,F,SBD,Raw,37.5,35-39,24-39,FR-O,81.7,84,132.5,62.5,132.5,327.5,2,305.4,296.26,259.48,62.54,Yes,USA,IL,USAPL,IPF,2019-06-08,USA,WI,,Badger Open,Yes
Richard Tan,M,SBD,Raw,38.0,35-39,24-39,MR-O,113.6,120,240.0,200.0,257.5,697.5,1,408.24,406.64,389.07,83.07,Yes,USA,IL,USAPL,IPF,2019-06-08,USA,WI,,Badger Open,Yes
Cheryl Stewart,F,SBD,Raw,41.0,40-44,40-49,FR-O,57.0,57,112.5,60.0,122.5,295.0,1,337.98,342.32,302.69,69.2,Yes,USA,IL,USAPL,IPF,2020-07-11,USA,WI,,The Madness Open,Yes
Chase Murray,M,SBD,Raw,22.5,20-23,19-23,MR-O,90.7,93,190.0,127.5,272.5,590.0,3,380.02,375.18,359.46,78.14,Yes,USA,IL,USAPL,IPF,2020-07-11,USA,WI,,The Madness Open,Yes
Jared Elkins,M,SBD,Raw,19.5,20-23,19-23,MR-O,73.9,75,192.5,120.0,242.5,555.0,2,401.98,399.6,386.36,81.54,Yes,USA,IL,USAPL,,2023-03-11,USA,MI,,Wolverine Classic,Yes
Cole Waggoner,M,SBD,Raw,20.0,20-23,19-23,MR-O,92.6,93,295.0,185.0,280.0,760.0,3,484.56,478.41,457.96,99.63,Yes,USA,IL,USAPL,IPF,2020-11-14,USA,VA,,Virginia Winter Wrecker,Yes
Karina Lazarit,F,SBD,Raw,28.5,24-34,24-39,FR-O,45.65,,110.0,77.5,150.0,337.5,25,452.03,463.41,414.11,96.36,Yes,USA,IL,USAPL,,2024-03-02,USA,OH,,Arnold A7 Raw Challenge,Yes
Natalie Maley,F,SBD,Raw,37.5,35-39,24-39,FR-O,70.5,72,115.0,70.0,155.0,340.0,6,342.46,336.6,296.66,69.62,Yes,USA,IL,USAPL,IPF,2017-09-17,USA,KY,,Supertotal Weekend,Yes
Julia Spielmann,F,SBD,Raw,24.5,24-34,24-39,FR-O,50.6,52,92.5,57.5,112.5,262.5,7,326.14,334.17,296.56,67.88,Yes,USA,IL,USAPL,IPF,2017-09-17,USA,KY,,Supertotal Weekend,Yes
Emily Meise,F,SBD,Raw,25.5,24-34,24-39,FR-O,55.8,57,100.0,52.5,127.5,280.0,8,325.32,330.37,292.25,66.75,Yes,USA,IL,USAPL,IPF,2017-09-17,USA,KY,,Supertotal Weekend,Yes
Heidi Mitchell,F,SBD,Raw,17.5,18-19,14-18,FR-O,80.2,84,110.0,55.0,137.5,302.5,16,284.68,276.41,242.37,58.22,Yes,USA,IL,USAPL,IPF,2017-09-17,USA,KY,,Supertotal Weekend,Yes
Nicholas Bleyer,M,SBD,Raw,25.5,24-34,24-39,MR-O,73.7,74,135.0,130.0,145.0,410.0,17,297.48,295.77,286.0,60.32,Yes,USA,IL,USAPL,IPF,2017-09-17,USA,KY,,Supertotal Weekend,Yes
Cathy Click,F,SBD,Raw,24.5,24-34,24-39,FR-O,70.8,72,150.0,80.0,162.5,392.5,1,394.41,387.45,341.44,80.18,Yes,USA,IL,USAPL,IPF,2019-06-08,USA,VA,,4th Annual Battle at the Beach,Yes
Jerrold Beach,M,SBD,Raw,29.5,24-34,24-39,MR-O,101.1,105,260.0,170.0,305.0,735.0,1,450.28,445.39,425.33,92.37,Yes,USA,IL,USAPL,IPF,2020-02-29,USA,CA,Mountain View,Boss of NorCal Winter Classic,Yes
Cristofer Miguel Garcia Reyes,M,SBD,Raw,22.5,20-23,19-23,MR-O,93.0,93,227.5,142.5,240.0,610.0,3,388.11,383.2,366.76,79.8,Yes,USA,IL,USAPL,IPF,2021-03-13,USA,MO,,Bad Hand Invitational,Yes
Nolan O'Neil,M,SBD,Raw,20.5,20-23,19-23,MR-O,82.0,83,192.5,115.0,225.0,532.5,7,361.96,358.03,344.59,74.17,Yes,USA,IL,USAPL,IPF,2021-03-13,USA,MO,,Bad Hand Invitational,Yes
Aidan Taylor,M,SBD,Raw,15.5,16-17,14-18,MR-O,64.2,66,160.0,97.5,190.0,447.5,8,358.0,359.58,349.88,70.79,Yes,USA,IL,USAPL,IPF,2021-03-13,USA,MO,,Bad Hand Invitational,Yes
Edgar Rosales,M,SBD,Raw,20.5,20-23,19-23,MR-O,65.1,66,165.0,97.5,185.0,447.5,9,354.24,355.4,345.57,70.27,Yes,USA,IL,USAPL,IPF,2021-03-13,USA,MO,,Bad Hand Invitational,Yes
Nicholas Gagliano,M,SBD,Raw,21.5,20-23,19-23,MR-O,70.9,74,145.0,77.5,155.0,377.5,13,281.08,280.17,271.36,56.67,Yes,USA,IL,USAPL,IPF,2021-03-13,USA,MO,,Bad Hand Invitational,Yes
Lindsay McGuire #5,F,SBD,Raw,23.0,20-23,24-39,FR-O,65.5,72,107.5,65.0,160.0,332.5,14,349.36,346.86,306.12,71.0,Yes,USA,IL,USAPL,IPF,2013-07-19,USA,FL,Orlando,Raw Nationals,Yes
Alison Hardy,F,SBD,Raw,34.0,24-34,24-39,FR-O,75.9,84,120.0,52.5,137.5,310.0,5,300.05,292.53,257.2,61.16,Yes,USA,IL,USAPL,IPF,2013-07-19,USA,FL,Orlando,Raw Nationals,Yes
Sue Hallen,F,SBD,Raw,56.0,55-59,50-59,FR-O,106.3,84+,137.5,92.5,145.0,375.0,8,312.8,307.24,261.81,65.86,Yes,USA,IL,USAPL,IPF,2013-07-19,USA,FL,Orlando,Raw Nationals,Yes
Drew Thompson,M,SBD,Raw,24.0,24-34,24-39,MR-O,88.0,93,220.0,155.0,230.0,605.0,18,395.72,390.77,374.89,81.33,Yes,USA,IL,USAPL,IPF,2013-07-19,USA,FL,Orlando,Raw Nationals,Yes
Matthew Clark,M,SBD,Raw,26.0,24-34,24-39,MR-O,96.7,105,240.0,172.5,290.0,702.5,11,438.89,433.55,414.41,90.18,Yes,USA,IL,USAPL,IPF,2013-07-19,USA,FL,Orlando,Raw Nationals,Yes
Chris Thacker,M,SBD,Raw,35.0,35-39,24-39,MR-O,103.8,105,245.0,162.5,250.0,657.5,16,398.39,394.5,376.69,81.61,Yes,USA,IL,USAPL,IPF,2013-07-19,USA,FL,Orlando,Raw Nationals,Yes
Timothy Struve,M,SBD,Raw,26.0,24-34,24-39,MR-O,98.4,105,195.0,150.0,225.0,570.0,22,353.33,349.18,333.61,72.56,Yes,USA,IL,USAPL,IPF,2013-07-19,USA,FL,Orlando,Raw Nationals,Yes
Emily Abarquez,F,SBD,Raw,26.5,24-34,24-39,FR-O,52.0,52,82.5,47.5,125.0,255.0,2,310.82,317.89,281.78,64.39,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Heather Wenzel,F,SBD,Raw,28.5,24-34,24-39,FR-O,48.8,52,75.0,40.0,110.0,225.0,3,286.88,294.37,261.74,60.15,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Taylor Black #1,F,SBD,Raw,33.5,24-34,24-39,FR-O,51.6,52,65.0,42.5,112.5,220.0,4,269.6,275.9,244.63,55.92,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Kim Greenstein,F,SBD,Raw,38.5,35-39,24-39,FR-O,54.1,57,115.0,57.5,140.0,312.5,1,370.7,377.76,334.42,76.35,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Elizabeth Wayne,F,SBD,Raw,20.5,20-23,19-23,FR-O,57.0,57,87.5,60.0,107.5,255.0,2,292.15,295.9,261.65,59.81,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Yesenia Bucio,F,SBD,Raw,26.5,24-34,24-39,FR-O,62.4,63,107.5,67.5,135.0,310.0,1,335.36,335.35,296.16,68.25,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Elizabeth Yanan,F,SBD,Raw,23.5,24-34,24-39,FR-O,61.5,63,77.5,40.0,107.5,225.0,2,245.6,246.12,217.39,50.01,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Alice Lee,F,SBD,Raw,20.5,20-23,19-23,FR-O,71.5,72,152.5,60.0,160.0,372.5,1,372.28,365.27,321.81,75.7,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Liliana Ruiz,F,SBD,Raw,26.0,24-34,24-39,FR-O,68.5,72,140.0,55.0,155.0,350.0,2,358.3,353.5,311.75,72.81,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Kasandra Docken,F,SBD,Raw,29.5,24-34,24-39,FR-O,66.0,72,125.0,72.5,137.5,335.0,3,350.41,347.52,306.67,71.21,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Allison Schmidt,F,SBD,Raw,27.5,24-34,24-39,FR-O,64.2,72,112.5,50.0,137.5,300.0,4,318.99,317.65,280.42,64.85,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Claire Taylor #1,F,SBD,Raw,24.0,24-34,24-39,FR-O,68.5,72,107.5,57.5,125.0,290.0,5,296.88,292.9,258.31,60.33,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Aleli Hernandez,F,SBD,Raw,37.0,35-39,24-39,FR-O,65.0,72,100.0,55.0,120.0,275.0,6,290.26,288.5,254.65,59.0,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Joy Grove,F,SBD,Raw,38.5,35-39,24-39,FR-O,69.0,72,87.5,47.5,127.5,262.5,7,267.62,263.77,232.58,54.38,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Abigail Tsui,F,SBD,Raw,21.5,20-23,19-23,FR-O,70.0,72,107.5,50.0,102.5,260.0,8,262.93,258.66,228.0,53.44,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Mindy Teschner,F,SBD,Raw,35.5,35-39,24-39,FR-O,68.0,72,80.0,45.0,105.0,230.0,9,236.44,233.51,205.96,48.04,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Kayla Anderson #1,F,SBD,Raw,27.5,24-34,24-39,FR-O,68.4,72,70.0,37.5,92.5,200.0,10,204.91,202.21,178.33,41.64,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Elise Davidshofer,F,SBD,Raw,27.5,24-34,24-39,FR-O,65.3,72,72.5,32.5,87.5,192.5,11,202.62,201.27,177.64,41.18,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Caitlin Hanson,F,SBD,Raw,27.5,24-34,24-39,FR-O,83.8,84,132.5,57.5,160.0,350.0,1,322.42,312.48,273.23,66.16,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Maggie Rimnac,F,SBD,Raw,30.5,24-34,24-39,FR-O,82.4,84,110.0,65.0,140.0,315.0,2,292.53,283.67,248.32,59.94,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Emily Wilson,F,SBD,Raw,28.5,24-34,24-39,FR-O,81.3,84,110.0,70.0,127.5,307.5,3,287.44,278.89,244.35,58.84,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Katie Deichert,F,SBD,Raw,30.5,24-34,24-39,FR-O,78.2,84,97.5,55.0,137.5,290.0,4,276.4,268.81,236.03,56.43,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Lisa Capenigro,F,SBD,Raw,35.5,35-39,24-39,FR-O,75.4,84,107.5,55.0,117.5,280.0,5,271.95,265.3,233.32,55.41,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Madeline Campbell,F,SBD,Raw,24.0,24-34,24-39,FR-O,84.0,84,85.0,45.0,107.5,237.5,7,218.54,211.79,185.15,44.85,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Abigail Rakocy,F,SBD,Raw,34.5,24-34,24-39,FR-O,109.1,84+,127.5,75.0,170.0,372.5,1,307.91,303.4,258.34,65.04,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Otilia Tannehill,F,SBD,Raw,38.0,35-39,24-39,FR-O,100.0,84+,90.0,52.5,107.5,250.0,2,213.34,208.15,178.81,44.59,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Elizabeth Peterka,F,SBD,Raw,44.5,40-44,40-49,FR-O,84.4,84+,87.5,40.0,112.5,240.0,3,220.34,213.51,186.6,45.24,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Katherine Buitrago,F,SBD,Raw,29.5,24-34,24-39,FR-O,87.1,84+,72.5,42.5,100.0,215.0,4,194.52,188.44,164.27,40.05,Yes,USA,IL,USAPL,IPF,2017-11-05,USA,IL,,Chicagoland Women's Raw Novice,Yes
Austin Courtois,M,SBD,Raw,29.5,24-34,24-39,MR-O,94.2,100,135.0,82.5,195.0,412.5,10,260.86,257.58,246.41,53.63,Yes,USA,IL,USAPL,,2023-03-18,USA,IN,,Indiana State Championships,Yes
Chad Heyer,M,SBD,Raw,30.5,24-34,24-39,MR-O,106.9,110,240.0,180.0,282.5,702.5,2,420.66,417.21,398.49,86.02,Yes,USA,IL,USAPL,,2023-03-18,USA,IN,,Indiana State Championships,Yes
Jayden Smith #7,M,SBD,Raw,16.5,16-17,14-18,MR-O,73.75,75,182.5,112.5,192.5,487.5,1,353.56,351.51,339.89,71.7,Yes,USA,IL,USAPL,,2024-01-20,USA,WI,,Wisconsin Warrior Open,Yes
Alegria Ashley Garcia,F,SBD,Raw,20.5,20-23,19-23,FR-O,52.6,57,87.5,47.5,105.0,240.0,1,290.22,296.55,262.75,60.01,Yes,USA,IL,USAPL,IPF,2019-11-17,USA,IL,,Chicagoland Women's Raw Novice,Yes
Jackie Weinberg,F,SBD,Raw,47.5,45-49,40-49,FR-O,71.9,72,92.5,52.5,160.0,305.0,1,303.89,297.97,262.47,61.81,Yes,USA,IL,USAPL,IPF,2019-11-17,USA,IL,,Chicagoland Women's Raw Novice,Yes
Corynn Tomlinson,F,SBD,Raw,25.5,24-34,24-39,FR-O,79.5,84,142.5,62.5,147.5,352.5,1,333.18,323.67,283.96,68.1,Yes,USA,IL,USAPL,IPF,2019-11-17,USA,IL,,Chicagoland Women's Raw Novice,Yes
Jamillia Greene,F,SBD,Raw,35.5,35-39,24-39,FR-O,79.1,84,140.0,70.0,140.0,350.0,2,331.66,322.3,282.83,67.76,Yes,USA,IL,USAPL,IPF,2019-11-17,USA,IL,,Chicagoland Women's Raw Novice,Yes
Katherine Buitrago,F,SBD,Raw,31.5,24-34,24-39,FR-O,84.0,84,80.0,47.5,105.0,232.5,3,213.94,207.33,181.26,43.91,Yes,USA,IL,USAPL,IPF,2019-11-17,USA,IL,,Chicagoland Women's Raw Novice,Yes
Jeni Zohn,F,SBD,Raw,50.5,50-54,50-59,FR-O,82.4,84,92.5,32.5,105.0,230.0,4,213.6,207.12,181.32,43.77,Yes,USA,IL,USAPL,IPF,2019-11-17,USA,IL,,Chicagoland Women's Raw Novice,Yes
Stephanie Solari,F,SBD,Raw,32.0,24-34,24-39,FR-O,101.3,84+,147.5,70.0,140.0,357.5,2,303.56,296.55,254.34,63.54,Yes,USA,IL,USAPL,IPF,2019-11-17,USA,IL,,Chicagoland Women's Raw Novice,Yes
Misha Cadet,F,SBD,Raw,34.5,24-34,24-39,FR-O,105.6,84+,110.0,67.5,120.0,297.5,3,248.74,244.13,208.22,52.33,Yes,USA,IL,USAPL,IPF,2019-11-17,USA,IL,,Chicagoland Women's Raw Novice,Yes
Nick Stone,M,SBD,Raw,22.5,20-23,19-23,MR-O,104.9,110,275.0,182.5,282.5,740.0,1,446.46,442.34,422.39,91.4,Yes,USA,IL,USAPL,,2022-03-12,USA,TX,,TSS Houston Rookie Meet,Yes
Jodi-Ann Kasky,F,SBD,Raw,58.5,55-59,50-59,FR-O,59.2,60,77.5,40.0,95.0,212.5,6,237.58,239.4,211.56,48.49,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Sophie Pfaff,F,SBD,Raw,19.5,20-23,19-23,FR-O,62.8,67.5,102.5,55.0,125.0,282.5,2,304.42,304.12,268.56,61.93,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Logyn Frapolly,F,SBD,Raw,17.5,18-19,14-18,FR-O,82.5,82.5,155.0,72.5,170.0,397.5,1,368.93,357.74,313.14,75.61,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Kyle Hughes,M,SBD,Raw,23.5,24-34,24-39,MR-O,74.5,75,227.5,130.0,245.0,602.5,1,434.11,431.33,416.89,88.14,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Christopher Sandoval,M,SBD,Raw,19.5,20-23,19-23,MR-O,88.7,90,200.0,125.0,250.0,575.0,3,374.56,369.84,354.69,76.99,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Luke Rakers,M,SBD,Raw,23.5,24-34,24-39,MR-O,97.2,100,250.0,140.0,232.5,622.5,2,388.0,383.33,366.35,79.71,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Cameron Eckell,M,SBD,Raw,21.5,20-23,19-23,MR-O,97.6,100,182.5,120.0,210.0,512.5,5,318.85,315.04,301.05,65.5,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Colin McCaleb,M,SBD,Raw,31.5,24-34,24-39,MR-O,108.7,110,225.0,125.0,225.0,575.0,3,342.09,339.64,324.51,69.87,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Alan Johansen,M,SBD,Raw,24.5,24-34,24-39,MR-O,123.8,125,265.0,165.0,275.0,705.0,1,400.79,402.54,385.49,80.86,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Cody Zinke,M,SBD,Raw,26.5,24-34,24-39,MR-O,81.1,82.5,215.0,130.0,285.0,630.0,2,430.96,426.45,410.65,88.24,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Dylan Kinell,M,SBD,Raw,21.5,20-23,19-23,MR-O,81.0,82.5,202.5,117.5,222.5,542.5,4,371.37,367.5,353.9,76.03,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Paul Kroczak,M,SBD,Raw,18.5,18-19,19-23,MR-O,80.8,82.5,177.5,90.0,227.5,495.0,7,339.34,335.84,323.45,69.46,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Ishaan Murarka,M,SBD,Raw,20.5,20-23,19-23,MR-O,80.1,82.5,135.0,95.0,167.5,397.5,11,273.89,271.16,261.26,56.03,Yes,USA,IL,USAPL,,2022-07-09,USA,WI,,Limitless Open,Yes
Carson McGill,M,SBD,Raw,20.5,20-23,19-23,MR-O,73.2,75,167.5,115.0,212.5,495.0,1,360.76,358.84,347.08,73.08,Yes,USA,IL,USAPL,,2022-04-09,USA,MO,,KC Metro Rookie/Novice Showdown,Yes
Marco Mocchetti,M,SBD,Raw,31.5,24-34,24-39,MR-O,73.05,75,137.5,90.0,165.0,392.5,7,286.45,284.95,275.64,58.01,Yes,USA,IL,USAPL,,2022-04-09,USA,MO,,KC Metro Rookie/Novice Showdown,Yes
Diego Roberts,M,SBD,Raw,18.5,18-19,19-23,MR-O,85.65,90,190.0,120.0,227.5,537.5,4,356.64,352.34,338.44,73.24,Yes,USA,IL,USAPL,,2022-04-09,USA,MO,,KC Metro Rookie/Novice Showdown,Yes
Steven Travis,M,SBD,Raw,25.5,24-34,24-39,MR-O,89.55,90,147.5,110.0,205.0,462.5,5,299.81,296.01,283.76,61.64,Yes,USA,IL,USAPL,,2022-04-09,USA,MO,,KC Metro Rookie/Novice Showdown,Yes
Angelo Fortino,M,SBD,Raw,29.5,24-34,24-39,MR-O,81.42,,297.5,170.0,345.0,812.5,5,554.54,548.66,528.23,113.57,Yes,USA,IL,USAPL,,2023-03-04,USA,OH,,Arnold Pro Series Finals,Yes
Elisa Ochoa,F,SBD,Raw,19.5,20-23,19-23,FR-O,51.4,52,122.5,52.5,130.0,305.0,1,374.79,383.64,340.22,77.79,Yes,USA,IL,USAPL,,2023-07-22,USA,IL,,Barbells and Barbecue,Yes
Emily Manzo,F,SBD,Raw,23.5,24-34,24-39,FR-O,97.2,100,165.0,62.5,172.5,400.0,1,345.2,335.96,289.62,71.9,Yes,USA,IL,USAPL,,2023-07-22,USA,IL,,Barbells and Barbecue,Yes
Lexie Huguley,F,SBD,Raw,23.5,24-34,24-39,FR-O,106.5,100+,92.5,50.0,137.5,280.0,1,233.4,229.3,195.39,49.15,Yes,USA,IL,USAPL,,2023-07-22,USA,IL,,Barbells and Barbecue,Yes
Sarah Schirmacher,F,SBD,Raw,25.5,24-34,24-39,FR-O,78.7,82.5,137.5,70.0,165.0,372.5,1,353.89,344.01,301.96,72.28,Yes,USA,IL,USAPL,,2023-07-22,USA,IL,,Barbells and Barbecue,Yes
