Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Shakeel Holman,M,SBD,Raw,29.5,24-34,24-39,MR-O,98.62,100,287.5,182.5,265,735,24,455.16,449.85,429.77,93.47,Yes,USA,IL,USAPL,,6/8/22,USA,NV,Las Vegas,Mega Nationals,Yes
David James #1,M,SBD,Raw,29,24-34,24-39,MR-O,107.64,110,272.5,187.5,295,755,19,450.89,447.37,427.35,92.15,Yes,USA,IL,USAPL,,6/8/22,USA,NV,Las Vegas,Mega Nationals,Yes
Sterling Walker,M,SBD,Raw,30,24-34,24-39,MR-O,66.15,67.5,210,132.5,247.5,590,20,461.5,462.4,449.27,91.86,Yes,USA,IL,USAPL,,6/8/22,USA,NV,Las Vegas,Mega Nationals,Yes
Angelo Fortino,M,SBD,Raw,28.5,24-34,24-39,MR-O,81.92,82.5,297.5,165,357,819.5,2,557.36,551.33,530.65,114.19,Yes,USA,IL,USAPL,,6/8/22,USA,NV,Las Vegas,Mega Nationals,Yes
Carson Allen,M,SBD,Raw,24.5,24-34,24-39,MR-O,82.17,82.5,260,162.5,295,717.5,19,487.14,481.82,463.69,99.83,Yes,USA,IL,USAPL,,6/8/22,USA,NV,Las Vegas,Mega Nationals,Yes
Samantha Cosmo,F,SBD,Raw,23,20-23,19-23,FR-O,59.7,,137.5,62.5,135,335,2,372.54,374.94,331.3,75.99,Yes,USA,IL,USAPL,,8/20/22,USA,WI,,Wolf Open,Yes
Anton Sebastian,M,SBD,Raw,20.5,20-23,19-23,MR-O,72.8,74,190,132.5,240,562.5,4,411.44,409.39,396.07,83.29,Yes,USA,IL,USAPL,IPF,8/28/21,USA,MI,,Tournament of Power,Yes
Chad Heyer,M,SBD,Raw,28.5,24-34,24-39,MR-O,108,120,227.5,165,260,652.5,3,389.17,386.22,368.95,79.52,Yes,USA,IL,USAPL,IPF,8/28/21,USA,MI,,Tournament of Power,Yes
Sarah Heinz,F,SBD,Raw,32,24-34,24-39,FR-O,56.85,57,110,65,145,320,1,367.26,372.09,329.04,75.21,Yes,USA,IL,USAPL,IPF,2/13/21,USA,OH,,Beyond Limits Classic,Yes
Corynn Tomlinson,F,SBD,Raw,27.5,24-34,24-39,FR-O,79.4,84,172.5,75,175,422.5,2,399.6,388.23,340.61,81.66,Yes,USA,IL,USAPL,IPF,2/13/21,USA,OH,,Beyond Limits Classic,Yes
Cody Zinke,M,SBD,Raw,27.5,24-34,24-39,MR-O,87.4,90,225,142.5,285,652.5,1,428.31,423,405.93,88.01,Yes,USA,IL,USAPL,,2/4/23,USA,IA,,Iowa State Open,Yes
Allison Kojima,F,SBD,Raw,21.5,20-23,19-23,FR-O,59.6,60,127.5,82.5,167.5,377.5,1,420.25,423.06,373.83,85.73,Yes,USA,IL,USAPL,,12/10/22,USA,TX,,Texas Open,Yes
Omar Cruz,M,SBD,Raw,20.5,20-23,19-23,MR-O,74.3,75,145,110,205,460,12,332.01,329.94,318.93,67.39,Yes,USA,IL,USAPL,,12/10/22,USA,TX,,Texas Open,Yes
Lauren Gaines,F,SBD,Raw,30.5,24-34,24-39,FR-O,74.4,76,140,70,177.5,387.5,1,379.03,370.24,325.78,77.18,Yes,USA,IL,USAPL,IPF,4/25/21,USA,IL,,Chicagoland Women's Open,Yes
Lea Tallia,F,SBD,Raw,28,24-34,24-39,FR-O,61.3,63,142.5,80,157.5,380,1,415.63,416.71,368.08,84.65,Yes,USA,IL,USAPL,IPF,4/25/21,USA,IL,,Chicagoland Women's Open,Yes
Emily Jones,F,SBD,Raw,38.5,35-39,24-39,FR-O,74.5,76,105,50,147.5,302.5,2,295.67,288.78,254.09,60.21,Yes,USA,IL,USAPL,IPF,4/25/21,USA,IL,,Chicagoland Women's Open,Yes
Liz Moon,F,SBD,Raw,36.5,35-39,24-39,FR-O,55.2,57,95,55,130,280,1,327.68,333.19,294.81,67.32,Yes,USA,IL,USAPL,IPF,4/25/21,USA,IL,,Chicagoland Women's Open,Yes
Thomas O'Donnell,M,SBD,Raw,19.5,20-23,19-23,MR-O,72.9,74,212.5,125,267.5,605,1,442.13,439.88,425.55,89.51,Yes,USA,IL,USAPL,IPF,8/29/20,USA,OH,,Ohio Open,Yes
Nicole Maranan,F,SBD,Raw,25.5,24-34,24-39,FR-O,58.9,60,157.5,77.5,192.5,427.5,1,479.51,483.52,427.32,97.9,Yes,USA,IL,USAPL,,9/2/23,USA,HI,,Wahine Open & Kane Classic,Yes
Brandon Trinh,M,SBD,Raw,23.5,24-34,24-39,MR-O,90,90,240,137.5,262.5,640,2,413.82,408.57,391.58,85.08,Yes,USA,IL,USAPL,,9/2/23,USA,HI,,Wahine Open & Kane Classic,Yes
Rachel Olshansky,F,SBD,Raw,16.5,16-17,14-18,FR-O,89,90,125,75,157.5,357.5,2,320.3,310.36,270.05,66.09,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Danielle Sebek,F,SBD,Raw,26.5,24-34,24-39,FR-O,66.98,67.5,137.5,82.5,145,365,1,378.51,374.61,330.5,76.91,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Elle Engelke,F,SBD,Raw,19.5,20-23,19-23,FR-O,80.8,82.5,160,82.5,162.5,405,1,379.73,368.55,323.03,77.7,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Alonso Rodriguez,M,SBD,Raw,22.5,20-23,19-23,MR-O,75,75,227.5,135,245,607.5,2,435.83,432.88,418.27,88.57,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Carson Bowler,M,SBD,Raw,20.5,20-23,19-23,MR-O,68.7,75,220,145,240,605,3,460.46,460,446.16,92.34,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Sunny Tian,M,SBD,Raw,20.5,20-23,19-23,MR-O,73.8,75,195,150,232.5,577.5,4,418.65,416.2,402.43,84.9,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Andrew Balacy,M,SBD,Raw,19.5,20-23,19-23,MR-O,73.5,75,207.5,110,225,542.5,6,394.32,392.12,379.21,79.93,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Jude Ossian,M,SBD,Raw,14.5,13-15,14-18,MR-O,74.2,75,177.5,107.5,202.5,487.5,8,352.16,350,338.34,71.47,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Daniel Makhlin,M,SBD,Raw,16.5,16-17,14-18,MR-O,69.6,75,167.5,87.5,187.5,442.5,11,333.71,333.07,322.86,67.08,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
John Mock #1,M,SBD,Raw,15.5,16-17,14-18,MR-O,73.3,75,145,97.5,165,407.5,12,296.72,295.12,285.43,60.12,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Foster Sweetnam,M,SBD,Raw,18.5,18-19,19-23,MR-O,86.6,90,225,135,285,645,1,425.45,420.23,403.45,87.4,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Luciano Miceli,M,SBD,Raw,17.5,18-19,14-18,MR-O,89.1,90,192.5,132.5,235,560,3,363.95,359.35,344.55,74.82,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Matthew Meranda,M,SBD,Raw,21.5,20-23,19-23,MR-O,106,110,232.5,150,267.5,650,1,390.53,387.14,369.71,79.9,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Robbie Calalay,M,SBD,Raw,20.5,20-23,19-23,MR-O,63.8,67.5,180,110,212.5,502.5,1,403.93,405.93,395.1,79.75,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Christian Ventura,M,SBD,Raw,20.5,20-23,19-23,MR-O,65.9,67.5,165,110,200,475,2,372.59,373.43,362.89,74.1,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
TJ Noonan,M,SBD,Raw,15.5,16-17,14-18,MR-O,64.9,67.5,135,75,155,365,5,289.6,290.62,282.63,57.41,Yes,USA,IL,USAPL,,11/12/22,USA,WI,,Gainsgiving Open,Yes
Madisyn Adelman,F,SBD,Raw,19.5,20-23,19-23,FR-O,101.7,100+,95,45,135,275,1,233.15,227.87,195.33,48.83,Yes,USA,IL,USAPL,,4/23/22,USA,WI,,Badger Classic,Yes
Quinn Madine,M,SBD,Raw,18,18-19,19-23,MR-O,98.4,100,267.5,147.5,265,680,2,421.52,416.57,398,86.57,Yes,USA,IL,USAPL,,4/23/22,USA,WI,,Badger Classic,Yes
Michael Roytman,M,SBD,Raw,20.5,20-23,19-23,MR-O,81.5,82.5,162.5,102.5,197.5,462.5,6,315.48,312.13,300.49,64.62,Yes,USA,IL,USAPL,,4/23/22,USA,WI,,Badger Classic,Yes
Keith Green,M,SBD,Raw,38.5,35-39,24-39,MR-O,121,125,272.5,167.5,290,730,1,418.09,418.9,401.41,84.55,Yes,USA,IL,USAPL,,3/11/23,USA,TX,,Military/Police/Fire Fighters National Championships,Yes
Maritza Camacho,F,SBD,Raw,36.5,35-39,24-39,FR-O,73.25,76,135,77.5,167.5,380,1,374.81,366.72,322.86,76.28,Yes,USA,IL,USAPL,IPF,3/27/21,USA,MO,,Legacy Series 2,Yes
Isabel Figueroa,F,SBD,Raw,18,18-19,19-23,FR-O,108.25,84+,195,102.5,190,487.5,1,404.06,397.75,338.77,85.27,Yes,USA,IL,USAPL,IPF,3/27/21,USA,MO,,Legacy Series 2,Yes
Carlos Cerrato,M,SBD,Raw,24.5,24-34,24-39,MR-O,79.7,83,162.5,112.5,175,450,1,310.99,307.95,296.76,63.59,Yes,USA,IL,USAPL,IPF,3/27/21,USA,MO,,Legacy Series 2,Yes
Earl Reiner Capili,M,SBD,Raw,25.5,24-34,24-39,MR-O,81.1,82.5,200,135,227.5,562.5,5,384.79,380.76,366.65,78.78,Yes,USA,IL,USAPL,,3/25/23,USA,VA,,Virginia Shamrock Showdown,Yes
Jacob Lowman,M,SBD,Raw,21.5,20-23,19-23,MR-O,71.2,74,202.5,130,205,537.5,3,399.06,397.65,385.08,80.51,Yes,USA,IL,USAPL,IPF,2/15/20,USA,CT,,CT Heartbreakers,Yes
Taha Gabr,M,SBD,Raw,20,20-23,19-23,MR-O,87.05,90,202.5,90,225,517.5,3,340.41,336.21,322.7,69.94,Yes,USA,IL,USAPL,,11/18/23,USA,IN,,Crossroads Collegiate Showdown,Yes
Josué Rodríguez,M,SBD,Raw,28.5,24-34,24-39,MR-O,82.2,83,157.5,102.5,205,465,1,315.64,312.19,300.44,64.68,Yes,USA,IL,USAPL,IPF,3/28/21,USA,IL,,Chicagoland Men's Raw Open,Yes
Luke Deuser,M,SBD,Raw,27.5,24-34,24-39,MR-O,92.3,93,272.5,177.5,280,730,1,466.16,460.24,440.63,95.85,Yes,USA,IL,USAPL,IPF,3/28/21,USA,IL,,Chicagoland Men's Raw Open,Yes
Brian Jerszynski,M,SBD,Raw,39.5,35-39,40-49,MR-O,91.7,93,210,150,232.5,592.5,2,379.56,374.73,358.86,78.05,Yes,USA,IL,USAPL,IPF,3/28/21,USA,IL,,Chicagoland Men's Raw Open,Yes
Trey Koenig,M,SBD,Raw,27.5,24-34,24-39,MR-O,104.2,105,285,180,285,750,1,453.73,449.38,429.1,92.93,Yes,USA,IL,USAPL,IPF,3/28/21,USA,IL,,Chicagoland Men's Raw Open,Yes
Clayton Bell Jr,M,SBD,Raw,23.5,24-34,24-39,MR-O,123.7,120+,190,202.5,255,647.5,1,368.2,369.77,354.12,74.29,Yes,USA,IL,USAPL,IPF,3/28/21,USA,IL,,Chicagoland Men's Raw Open,Yes
Molly Wong,F,SBD,Raw,24,24-34,24-39,FR-O,58,60,115,55,165,335,1,379.49,383.48,338.99,77.57,Yes,USA,IL,USAPL,,1/7/23,USA,PA,,Avengers Winter Smash,Yes
Claire Taylor #1,F,SBD,Wraps,28,24-34,24-39,FW-O,72.15,76,145,77.5,155,377.5,1,375.41,367.95,324.08,76.36,Yes,USA,IL,USAPL,,11/20/21,USA,OH,,Glass City Open,Yes
Haley Mullins,F,SBD,Raw,24.5,24-34,24-39,FR-O,108.65,84+,165,85,170,420,1,347.67,342.4,291.59,73.4,Yes,USA,IL,USAPL,IPF,7/11/20,USA,IA,,22nd Street Barbell Classic,Yes
Michael Coladipietro,M,SBD,Raw,24.5,24-34,24-39,MR-O,73.85,74,260,157.5,295,712.5,1,516.28,513.25,496.25,104.71,Yes,USA,IL,USAPL,IPF,7/11/20,USA,IA,,22nd Street Barbell Classic,Yes
Timothy Meredith,M,SBD,Raw,33.5,24-34,24-39,MR-O,90.95,93,272.5,150,270,692.5,2,445.43,439.76,421.28,91.59,Yes,USA,IL,USAPL,IPF,7/11/20,USA,IA,,22nd Street Barbell Classic,Yes
Jessica DiGiovanni,F,SBD,Raw,24.5,24-34,24-39,FR-O,74.7,75,160,105,172.5,437.5,1,427.02,416.95,366.83,86.97,Yes,USA,IL,USAPL,,11/19/22,USA,OH,,Five Thirteen Strength Brewery Classic,Yes
Natalie Shirley,F,SBD,Raw,24.5,24-34,24-39,FR-O,66.1,67.5,115,57.5,147.5,320,5,334.42,331.59,292.61,67.96,Yes,USA,IL,USAPL,,11/19/22,USA,OH,,Five Thirteen Strength Brewery Classic,Yes
Jodi-Ann Kasky,F,SBD,Raw,59.5,55-59,60-69,FR-O,59.3,60,80,40,97.5,217.5,3,242.91,244.71,216.25,49.57,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Cashay Jefferson,F,SBD,Raw,26.5,24-34,24-39,FR-O,74.1,75,147.5,87.5,182.5,417.5,1,409.25,399.93,351.96,83.32,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Meghan Ratleph,F,SBD,Raw,33.5,24-34,24-39,FR-O,89,90,92.5,50,120,262.5,2,235.19,227.89,198.29,48.53,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Paige Skrele,F,SBD,Raw,26.5,24-34,24-39,FR-O,64.5,67.5,152.5,82.5,155,390,1,413.54,411.5,363.26,84.07,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Kate Regganie,F,SBD,Raw,25.5,24-34,24-39,FR-O,79.2,82.5,145,92.5,155,392.5,2,371.7,361.18,316.92,75.95,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Justin Pranada,M,SBD,Raw,24.5,24-34,24-39,MR-O,74.2,75,205,115,210,530,3,382.86,380.51,367.83,77.7,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Brandon Valeroso,M,SBD,Raw,18.5,18-19,19-23,MR-O,74.25,75,200,112.5,207.5,520,4,375.48,373.15,360.71,76.21,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Ryan Besch,M,SBD,Raw,19.5,20-23,19-23,MR-O,69.25,75,127.5,75,185,387.5,11,293.27,292.81,283.9,58.89,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Luciano Miceli,M,SBD,Raw,18.5,18-19,19-23,MR-O,88.55,90,202.5,135,242.5,580,2,378.14,373.39,358.11,77.73,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Darion Owens,M,SBD,Raw,25.5,24-34,24-39,MR-O,82.6,90,155,107.5,220,482.5,9,326.62,323,310.77,66.95,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Mark Daft,M,SBD,Raw,51.5,50-54,50-59,MR-O,85.6,90,170,102.5,205,477.5,10,316.93,313.11,300.77,65.08,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Jacob Lange,M,SBD,Raw,23.5,24-34,24-39,MR-O,90.4,100,235,147.5,272.5,655,2,422.58,417.21,399.78,86.89,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Alex Escamilla,M,SBD,Raw,18.5,18-19,19-23,MR-O,92.75,100,210,142.5,282.5,635,3,404.54,399.41,382.32,83.18,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Noah Jefferson,M,SBD,Raw,22,20-23,19-23,MR-O,97.7,100,212.5,140,227.5,580,7,360.68,356.38,340.54,74.09,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Jack Lyons,M,SBD,Raw,19.5,20-23,19-23,MR-O,98.8,100,152.5,97.5,200,450,12,278.45,275.21,262.91,57.18,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Humberto Romo,M,SBD,Raw,20.5,20-23,19-23,MR-O,108,110,200,107.5,197.5,505,9,301.2,298.91,285.55,61.54,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Klaudijus Zemaitis,M,SBD,Raw,29.5,24-34,24-39,MR-O,107.6,110,117.5,95,142.5,355,12,212.04,210.38,200.96,43.34,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Mitchel Wojcik,M,SBD,Raw,25.5,24-34,24-39,MR-O,121.7,125,250,165,252.5,667.5,3,381.57,382.54,366.55,77.12,Yes,USA,IL,USAPL,,3/11/23,USA,WI,,Madness Open,Yes
Jonathan Nguyen,M,SBD,Raw,24.5,24-34,24-39,MR-O,72.5,74,182.5,135,197.5,515,2,377.73,375.95,363.78,76.42,Yes,USA,IL,USAPL,IPF,1/19/20,USA,TX,,Winter Games of Texas,Yes
Juan Luna,M,SBD,Raw,27.5,24-34,24-39,MR-O,72.6,74,187.5,120,195,502.5,3,368.23,366.45,354.57,74.51,Yes,USA,IL,USAPL,IPF,1/19/20,USA,TX,,Winter Games of Texas,Yes
Holly Quinn,F,SBD,Raw,23.5,24-34,24-39,FR-O,48.9,52,92.5,50,102.5,245,1,311.92,320.05,284.53,65.37,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Logyn Frapolly,F,SBD,Raw,16.5,16-17,14-18,FR-O,77.4,84,147.5,67.5,170,385,1,368.88,359.03,315.4,75.27,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Allyce Torres,F,SBD,Raw,29.5,24-34,24-39,FR-O,83.1,84,110,50,130,290,2,268.22,260.02,227.49,55,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Zachary McGillis,M,SBD,Raw,23.5,24-34,24-39,MR-O,72.1,74,247.5,157.5,250,655,1,482.19,480.09,464.66,97.47,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Jose Velgara-Rivera Jr,M,SBD,Raw,17.5,18-19,14-18,MR-O,73.9,74,170,92.5,182.5,445,5,322.31,320.4,309.78,65.38,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Manuel Ocana,M,SBD,Raw,27.5,24-34,24-39,MR-O,77.8,83,215,130,237.5,582.5,3,408.44,404.89,390.6,83.33,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Elijah Lengjak,M,SBD,Raw,20.5,20-23,19-23,MR-O,81.9,83,197.5,130,225,552.5,5,375.82,371.76,357.82,77,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Alfredo Escobar,M,SBD,Raw,17.5,18-19,14-18,MR-O,87.8,93,225,112.5,237.5,575,6,376.54,371.84,356.77,77.38,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Hubert Szymaszek,M,SBD,Raw,19.5,20-23,19-23,MR-O,88.9,93,185,125,225,535,9,348.1,343.71,329.59,71.56,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
William Coyne,M,SBD,Raw,30.5,24-34,24-39,MR-O,101.6,105,210,155,272.5,637.5,2,389.73,385.57,368.19,79.93,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Dane Weinberg,M,SBD,Raw,20.5,20-23,19-23,MR-O,96.8,105,215,130,230,575,6,359.06,354.71,339.03,73.78,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Alan Johansen,M,SBD,Raw,23.5,24-34,24-39,MR-O,123.2,120+,255,177.5,320,752.5,1,428.46,430.1,411.98,86.48,Yes,USA,IL,USAPL,IPF,5/15/21,USA,WI,,Mayhem Open,Yes
Sarah Breeser,F,SBD,Raw,29.5,24-34,24-39,FR-O,84.3,90,130,77.5,145,352.5,2,323.81,313.78,274.25,66.48,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
Justyna Rychtarczyk,F,SBD,Raw,19.5,20-23,19-23,FR-O,66.4,67.5,132.5,75,150,357.5,2,372.62,369.23,325.8,75.72,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
Michelle Bovenizer,F,SBD,Raw,33.5,24-34,24-39,FR-O,81.15,82.5,125,72.5,177.5,375,1,350.86,340.45,298.32,71.81,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
Hector Hernandez,M,SBD,Raw,20.5,20-23,19-23,MR-O,89.35,90,275,152.5,265,692.5,1,449.42,443.73,425.41,92.39,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
Zachary Haines,M,SBD,Raw,23.5,24-34,24-39,MR-O,86.8,90,250,137.5,290,677.5,2,446.34,440.85,423.2,91.7,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
Luciano Miceli,M,SBD,Raw,18.5,18-19,19-23,MR-O,85.85,90,225,135,260,620,4,410.86,405.89,389.83,84.38,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
Alex Escamilla,M,SBD,Raw,18.5,18-19,19-23,MR-O,93.5,100,215,140,270,625,3,396.64,391.63,374.75,81.55,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
Gabriel Herman,M,SBD,Raw,34.5,24-34,24-39,MR-O,118.3,125,232.5,137.5,250,620,2,357.78,357.66,342.66,72.52,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
Tomas Zayas,M,SBD,Raw,31.5,24-34,24-39,MR-O,153.25,140+,295,210,342.5,847.5,1,453.15,467.5,441.03,89.23,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
Michael Coladipietro,M,SBD,Raw,28,24-34,24-39,MR-O,75.1,82.5,250,147.5,272.5,670,1,480.26,476.97,460.84,97.61,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
Joshua Galuzo,M,SBD,Raw,23.5,24-34,24-39,MR-O,82.2,82.5,175,137.5,227.5,540,3,366.55,362.54,348.89,75.12,Yes,USA,IL,USAPL,,12/9/23,USA,WI,,Liftmas Open,Yes
